user_id,signup_date,plan,region,acquisition_channel,segment,seats,mrr,active_days_90,support_tickets,csat,churned
U105176,2025-06-23,Starter,NA,Paid,SMB,2,24,17.0,0,,0
U105177,2024-04-14,Starter,APAC,Paid,SMB,4,48,19.0,0,,0
U105178,2024-03-28,Starter,APAC,Paid,SMB,6,72,34.0,1,4.7,0
U105179,2024-06-23,Starter,NA,Organic,SMB,7,84,16.0,0,,0
U105180,2024-03-28,Free,LATAM,Paid,SMB,1,0,6.0,0,,0
U105181,2025-02-10,Starter,EMEA,Organic,SMB,4,48,15.0,0,,1
U105182,2024-09-25,Starter,APAC,Referral,Mid-Market,4,48,11.0,0,,0
U105183,2024-12-21,Starter,NA,Organic,SMB,2,24,5.0,1,4.6,1
U105184,2024-04-02,Business,EMEA,Organic,Mid-Market,38,1102,33.0,2,4.7,0
U105185,2024-05-18,Free,,Referral,Mid-Market,1,0,0.0,0,,0
U105186,2024-10-27,Free,NA,Referral,Mid-Market,1,0,,0,,0
U105187,2025-05-04,Free,APAC,Organic,Mid-Market,1,0,0.0,1,3.5,1
U105188,2025-04-09,Free,EMEA,Organic,Mid-Market,1,0,20.0,2,3.6,0
U105189,2025-04-08,Business,EMEA,Organic,SMB,13,377,15.0,1,4.5,0
U105190,2024-10-19,Free,APAC,Referral,Mid-Market,1,0,3.0,0,,1
U105191,2024-03-08,Business,EMEA,Organic,SMB,33,957,22.0,0,,0
U105192,2024-10-07,Starter,EMEA,Organic,SMB,7,84,17.0,0,,0
U105193,2025-04-15,Free,,Organic,SMB,1,0,12.0,0,,0
U105194,2024-04-23,Business,NA,Paid,SMB,22,638,32.0,3,3.5,0
U105195,2025-04-26,Business,NA,Organic,Enterprise,30,870,0.0,2,4.7,0
U105196,2024-07-14,Free,EMEA,Organic,SMB,1,0,0.0,0,,0
U105197,2024-02-28,Free,NA,Partner,SMB,1,0,8.0,0,,0
U105198,2024-07-26,Starter,EMEA,Paid,SMB,4,48,18.0,0,,0
U105199,2024-02-22,Free,NA,Paid,Mid-Market,1,0,15.0,0,,0
U105200,2024-04-29,Business,LATAM,Paid,SMB,8,232,29.0,5,3.5,0
U105201,2024-02-21,Starter,NA,Organic,Enterprise,3,36,19.0,2,4.6,0
U105202,2024-10-21,Free,NA,Organic,SMB,1,0,0.0,1,4.5,0
U105203,2025-04-03,Starter,APAC,Referral,SMB,3,36,16.0,3,3.5,0
U105204,2025-04-27,Business,LATAM,Referral,SMB,35,1015,26.0,2,3.5,1
U105205,2025-02-06,Free,EMEA,Referral,SMB,1,0,8.0,0,,0
U105206,2025-05-28,Starter,APAC,Partner,Enterprise,6,72,8.0,0,,1
U105207,2024-06-08,Free,NA,Organic,SMB,1,0,0.0,1,4.3,0
U105208,2025-03-11,Free,EMEA,Organic,Mid-Market,1,0,17.0,1,4.0,0
U105209,2024-08-01,Starter,APAC,Paid,SMB,3,36,12.0,0,,0
U105210,2025-01-23,Enterprise,NA,Paid,SMB,167,8183,37.0,1,4.3,0
U105211,2024-06-04,Free,EMEA,Organic,SMB,1,0,20.0,0,,0
U105212,2024-10-19,Business,NA,Organic,Mid-Market,34,986,22.0,2,3.9,0
U105213,2024-05-21,Business,APAC,Referral,Mid-Market,20,580,14.0,0,,0
U105214,2025-01-04,Business,APAC,Organic,SMB,11,319,8.0,3,2.4,1
U105215,2024-06-21,Business,NA,Partner,Enterprise,7,203,14.0,1,3.9,0
U105216,2025-04-20,Free,EMEA,Partner,SMB,1,0,14.0,0,,0
U105217,2024-10-21,Free,APAC,Referral,SMB,1,0,0.0,0,,0
U105218,2024-12-08,Free,NA,Partner,SMB,1,0,2.0,1,3.9,0
U105219,2024-01-07,Free,NA,Paid,Mid-Market,1,0,0.0,0,,0
U105220,2024-11-26,Free,NA,Organic,SMB,1,0,6.0,0,,0
U105221,2025-02-19,Business,EMEA,Organic,SMB,24,696,8.0,3,4.3,0
U105222,2024-06-10,Business,EMEA,Referral,SMB,7,203,15.0,0,,0
U105223,2024-09-23,Free,NA,Paid,SMB,1,0,17.0,0,,0
U105224,2024-12-31,Business,EMEA,Paid,Mid-Market,32,928,25.0,0,,0
U105225,2024-10-29,Starter,NA,Referral,SMB,6,72,3.0,0,,0
U105226,2025-03-05,Starter,EMEA,Organic,Enterprise,6,72,22.0,2,3.0,0
U105227,2024-02-15,Free,EMEA,Organic,SMB,1,0,8.0,0,,0
U105228,2024-03-11,Free,APAC,Organic,Mid-Market,1,0,8.0,0,,0
U105229,2025-03-14,Free,NA,Referral,SMB,1,0,9.0,1,4.4,0
U105230,2024-02-08,Free,EMEA,Organic,SMB,1,0,15.0,0,,0
U105231,2024-01-30,Free,EMEA,Paid,SMB,1,0,2.0,1,3.8,0
U105232,2024-01-15,Starter,APAC,Organic,SMB,6,72,22.0,0,,0
U105233,2024-11-27,Starter,NA,Organic,SMB,6,72,21.0,0,,0
U105234,2024-02-29,Free,LATAM,Organic,SMB,1,0,4.0,1,3.6,0
U105235,2024-11-09,Starter,NA,Paid,SMB,5,60,17.0,0,,0
U105236,2025-02-21,Free,NA,Paid,SMB,1,0,3.0,0,,0
U105237,2024-06-04,Free,NA,Organic,Enterprise,1,0,19.0,0,,1
U105238,2024-01-15,Starter,EMEA,Organic,SMB,2,24,20.0,1,2.9,0
U105239,2024-08-26,Free,APAC,Organic,Mid-Market,1,0,5.0,0,,0
U105240,2024-04-09,Business,APAC,Referral,SMB,8,232,26.0,2,2.5,0
U105241,2024-08-29,Free,NA,Paid,Mid-Market,1,0,9.0,0,,0
U105242,2025-06-21,Starter,EMEA,Paid,Mid-Market,7,84,12.0,2,4.2,0
U105243,2024-12-20,Free,APAC,Organic,SMB,1,0,0.0,0,,1
U105244,2025-04-01,Free,NA,Referral,SMB,1,0,10.0,0,,1
U105245,2025-06-20,Business,NA,Organic,Mid-Market,14,406,22.0,0,,1
U105246,2024-03-05,Free,,Organic,SMB,1,0,7.0,0,,0
U105247,2024-06-12,Free,NA,Referral,SMB,1,0,6.0,0,,0
U105248,2024-11-11,Starter,APAC,Organic,Enterprise,7,84,15.0,0,,0
U105249,2024-10-23,Free,NA,Paid,Enterprise,1,0,10.0,1,4.3,1
U105250,2024-08-07,Free,APAC,Paid,SMB,1,0,0.0,0,,1
U105251,2024-05-18,Free,LATAM,Organic,SMB,1,0,2.0,0,,1
U105252,2024-04-14,Starter,NA,Organic,SMB,5,60,9.0,0,,1
U105253,2024-02-27,Business,APAC,Partner,SMB,33,957,12.0,0,,0
U105254,2024-11-01,Starter,EMEA,Referral,Enterprise,6,72,8.0,0,,0
U105255,2025-05-03,Starter,APAC,Organic,SMB,6,72,25.0,0,,0
U105256,2024-03-24,Free,LATAM,Referral,SMB,1,0,18.0,0,,0
U105257,2025-03-26,Starter,APAC,Organic,Mid-Market,3,36,12.0,0,,0
U105258,2024-02-25,Business,NA,Organic,SMB,15,435,6.0,1,5.0,0
U105259,2024-04-21,Business,EMEA,Paid,SMB,22,638,9.0,1,2.7,0
U105260,2024-11-13,Business,NA,Organic,SMB,26,754,13.0,1,4.2,0
U105261,2025-01-19,Free,NA,Paid,SMB,1,0,7.0,1,4.1,0
U105262,2024-06-27,Free,APAC,Organic,Mid-Market,1,0,0.0,0,,0
U105263,2025-04-07,Business,NA,Referral,Mid-Market,21,609,24.0,2,4.3,0
U105264,2024-02-15,Free,EMEA,Paid,SMB,1,0,0.0,1,4.0,0
U105265,2024-09-07,Free,EMEA,Paid,SMB,1,0,15.0,0,,0
U105266,2024-10-12,Starter,LATAM,Organic,SMB,5,60,14.0,0,,0
U105267,2025-03-07,Business,APAC,Paid,Mid-Market,24,696,12.0,5,2.0,1
U105268,2024-01-02,Free,LATAM,Organic,Mid-Market,1,0,10.0,0,,0
U105269,2024-12-23,Free,NA,Organic,SMB,1,0,7.0,0,,0
U105270,2025-01-26,Free,EMEA,Paid,SMB,1,0,0.0,0,,0
U105271,2024-09-28,Free,APAC,Partner,SMB,1,0,17.0,0,,0
U105272,2024-06-06,Starter,APAC,Paid,SMB,3,36,21.0,0,,0
U105273,2024-12-31,Starter,,Organic,SMB,4,48,9.0,0,,0
U105274,2024-04-01,Starter,NA,Paid,SMB,2,24,18.0,1,3.9,0
U105275,2024-03-25,Free,NA,Paid,SMB,1,0,9.0,0,,0
U105276,2024-12-12,Business,APAC,Organic,SMB,8,232,24.0,2,2.0,0
U105277,2024-11-26,Business,EMEA,Organic,SMB,9,261,11.0,3,4.4,1
U105278,2024-06-30,Free,NA,Organic,Mid-Market,1,0,6.0,0,,0
U105279,2024-12-18,Business,EMEA,Organic,SMB,36,1044,20.0,2,4.9,0
U105280,2024-11-19,Free,APAC,Organic,SMB,1,0,0.0,0,,0
U105281,2024-09-09,Free,NA,Paid,SMB,1,0,0.0,0,,0
U105282,2024-03-24,Business,NA,Partner,SMB,7,203,29.0,3,5.0,0
U105283,2024-10-22,Free,APAC,Referral,SMB,1,0,0.0,0,,0
U105284,2025-04-10,Free,APAC,Referral,SMB,1,0,21.0,2,4.1,0
U105285,2024-09-26,Free,NA,Organic,Mid-Market,1,0,5.0,0,,0
U105286,2024-12-19,Free,EMEA,Organic,Enterprise,1,0,0.0,0,,0
U105287,2025-04-23,Starter,APAC,Organic,SMB,3,36,4.0,1,4.0,0
U105288,2024-02-25,Business,APAC,Paid,SMB,9,261,18.0,2,4.1,0
U105289,2024-03-12,Starter,,Paid,Mid-Market,5,60,19.0,0,,0
U105290,2024-09-14,Enterprise,NA,Organic,SMB,101,4949,22.0,4,4.0,1
U105291,2024-07-09,Starter,APAC,Partner,Enterprise,6,72,13.0,1,4.1,1
U105292,2024-10-01,Starter,EMEA,Organic,Enterprise,6,72,19.0,1,4.8,0
U105293,2025-04-20,Business,NA,Referral,SMB,33,957,27.0,3,3.4,1
U105294,2024-11-15,Free,EMEA,Organic,Mid-Market,1,0,0.0,0,,0
U105295,2024-12-30,Starter,EMEA,Organic,SMB,3,36,14.0,0,,1
U105296,2024-01-19,Free,LATAM,Partner,SMB,1,0,6.0,0,,0
U105297,2025-04-08,Starter,NA,Organic,Enterprise,3,36,9.0,0,,0
U105298,2024-04-04,Starter,LATAM,Partner,Mid-Market,3,36,6.0,1,3.9,0
U105299,2024-11-01,Free,EMEA,Organic,SMB,1,0,1.0,0,,0
U105300,2024-02-25,Starter,NA,Organic,SMB,4,48,3.0,1,4.8,0
U105301,2024-09-13,Business,NA,Organic,SMB,10,290,19.0,1,3.9,0
U105302,2024-07-31,Business,EMEA,Paid,SMB,10,290,19.0,1,3.6,1
U105303,2025-01-16,Free,APAC,Organic,SMB,1,0,18.0,0,,0
U105304,2025-02-20,Enterprise,NA,Organic,SMB,85,4165,23.0,3,3.0,0
U105305,2024-08-28,Starter,NA,Organic,Enterprise,7,84,5.0,0,,0
U105306,2024-07-16,Free,EMEA,Organic,SMB,1,0,10.0,1,3.3,0
U105307,2024-10-06,Starter,,Referral,SMB,5,60,18.0,0,,0
U105308,2024-06-26,Starter,LATAM,Organic,Enterprise,7,84,14.0,2,4.6,0
U105309,2024-05-17,Starter,EMEA,Organic,Mid-Market,7,84,11.0,1,4.5,0
U105310,2024-06-28,Starter,EMEA,Organic,Enterprise,4,48,17.0,0,,1
U105311,2024-05-05,Business,EMEA,Paid,Enterprise,35,1015,28.0,3,2.8,0
U105312,2024-12-06,Starter,LATAM,Partner,SMB,4,48,1.0,1,3.5,0
U105313,2024-03-14,Starter,NA,Paid,SMB,6,72,7.0,2,5.0,1
U105314,2024-08-18,Starter,APAC,Organic,SMB,2,24,27.0,1,2.6,0
U105315,2025-06-04,Starter,NA,Organic,SMB,2,24,13.0,1,4.9,1
U105316,2024-04-03,Free,EMEA,Organic,Mid-Market,1,0,2.0,1,4.2,1
U105317,2024-05-16,Starter,EMEA,Referral,SMB,5,60,12.0,0,,0
U105318,2024-09-08,Free,EMEA,Partner,Mid-Market,1,0,0.0,0,,0
U105319,2025-06-05,Starter,EMEA,Organic,SMB,5,60,16.0,0,,0
U105320,2024-03-04,Starter,EMEA,Organic,Mid-Market,3,36,11.0,2,5.0,0
U105321,2024-04-08,Starter,NA,Referral,SMB,2,24,12.0,0,,0
U105322,2024-11-02,Free,NA,Referral,SMB,1,0,7.0,0,,0
U105323,2025-02-17,Starter,APAC,Paid,Enterprise,7,84,22.0,0,,0
U105324,2024-04-02,Business,NA,Partner,SMB,10,290,26.0,2,4.0,0
U105325,2025-04-04,Free,APAC,Organic,SMB,1,0,12.0,0,,1
U105326,2024-12-14,Free,EMEA,Paid,Mid-Market,1,0,5.0,0,,1
U105327,2025-05-23,Free,NA,Paid,SMB,1,0,9.0,0,,1
U105328,2024-09-30,Starter,EMEA,Referral,SMB,5,60,20.0,0,,0
U105329,2024-07-10,Starter,EMEA,Referral,Enterprise,2,24,13.0,0,,0
U105330,2024-07-31,Free,EMEA,Paid,Enterprise,1,0,7.0,1,4.2,0
U105331,2025-04-12,Business,APAC,Organic,SMB,28,812,18.0,2,3.1,1
U105332,2024-05-21,Enterprise,APAC,Referral,SMB,251,12299,25.0,1,4.2,0
U105333,2024-07-12,Starter,APAC,Organic,SMB,4,48,18.0,0,,0
U105334,2024-09-20,Starter,EMEA,Paid,SMB,3,36,6.0,0,,1
U105335,2025-04-13,Starter,EMEA,Partner,SMB,4,48,12.0,3,4.9,0
U105336,2024-04-07,Business,NA,Paid,Mid-Market,30,870,20.0,2,4.1,0
U105337,2024-03-02,Starter,LATAM,Organic,SMB,6,72,8.0,0,,0
U105338,2025-01-05,Business,EMEA,Referral,Mid-Market,39,1131,10.0,2,3.9,0
U105339,2024-06-24,Free,NA,Organic,SMB,1,0,0.0,2,4.9,1
U105340,2025-06-20,Free,NA,Paid,SMB,1,0,9.0,1,4.8,0
U105341,2024-09-07,Free,NA,Organic,SMB,1,0,12.0,0,,0
U105342,2025-03-18,Free,LATAM,Referral,SMB,1,0,8.0,0,,0
U105343,2024-11-20,Starter,APAC,Referral,Mid-Market,7,84,5.0,0,,0
U105344,2025-06-03,Free,EMEA,Organic,Mid-Market,1,0,0.0,0,,0
U105345,2025-03-12,Free,LATAM,Organic,SMB,1,0,10.0,0,,0
U105346,2024-10-18,Starter,LATAM,Referral,Mid-Market,7,84,7.0,0,,0
U105347,2024-01-09,Business,APAC,Organic,SMB,22,638,35.0,3,3.6,0
U105348,2024-05-09,Free,LATAM,Organic,Mid-Market,1,0,0.0,1,2.3,0
U105349,2024-11-07,Free,NA,Referral,SMB,1,0,14.0,0,,0
U105350,2024-12-14,Starter,NA,Referral,SMB,3,36,15.0,1,5.0,0
U105351,2024-06-09,Business,EMEA,Organic,Enterprise,30,870,0.0,0,,0
U105352,2024-06-19,Starter,NA,Paid,Enterprise,5,60,9.0,2,5.0,0
U105353,2025-05-23,Free,NA,Organic,SMB,1,0,0.0,0,,0
U105354,2024-10-24,Free,APAC,Partner,SMB,1,0,2.0,0,,0
U105355,2024-06-28,Free,EMEA,Organic,Enterprise,1,0,5.0,1,5.0,0
U105356,2024-12-01,Starter,NA,Organic,SMB,6,72,24.0,0,,0
U105357,2024-08-03,Free,EMEA,Organic,Enterprise,1,0,2.0,2,5.0,0
U105358,2024-03-11,Free,LATAM,Partner,SMB,1,0,12.0,1,4.7,0
U105359,2024-06-24,starter,EMEA,Paid,SMB,5,60,12.0,0,,0
U105360,2025-01-09,Free,NA,Partner,SMB,1,0,7.0,1,4.2,1
U105361,2024-04-29,Free,NA,Organic,Mid-Market,1,0,3.0,0,,0
U105362,2024-06-07,Starter,EMEA,Referral,Enterprise,7,84,19.0,0,,0
U105363,2025-05-10,Starter,LATAM,Organic,SMB,6,72,13.0,0,,0
U105364,2024-09-20,Starter,EMEA,Paid,SMB,4,48,9.0,0,,0
U105365,2024-06-06,Starter,LATAM,Partner,Mid-Market,6,72,30.0,0,,1
U105366,2024-07-09,Free,APAC,Referral,Enterprise,1,0,1.0,0,,0
U105367,2024-07-16,Free,EMEA,Paid,SMB,1,0,5.0,0,,0
U105368,2024-03-15,Starter,APAC,Paid,SMB,6,72,26.0,1,5.0,0
U105369,2025-05-23,Business,NA,Paid,Enterprise,27,783,13.0,2,4.0,0
U105370,2024-09-04,Business,EMEA,Paid,SMB,11,319,24.0,1,5.0,1
U105371,2024-11-02,Starter,NA,Organic,SMB,7,84,29.0,0,,0
U105372,2024-07-22,Business,NA,Organic,Enterprise,28,812,15.0,0,,1
U105373,2025-04-01,Enterprise,NA,Organic,SMB,228,11172,25.0,2,4.3,0
U105374,2024-10-14,Starter,EMEA,Organic,SMB,7,84,13.0,1,2.6,1
U105375,2025-04-12,Business,LATAM,Referral,Mid-Market,11,319,13.0,3,4.4,0
U105376,2025-02-15,Starter,NA,Organic,Enterprise,3,36,20.0,2,4.1,0
U105377,2024-10-26,Business,NA,Paid,Mid-Market,30,870,17.0,0,,0
U105378,2024-02-23,Business,EMEA,Organic,SMB,32,928,12.0,0,,0
U105379,2025-02-20,Starter,NA,Organic,SMB,6,72,9.0,1,4.9,0
U105380,2024-06-28,Starter,NA,Organic,SMB,5,60,3.0,0,,0
U105381,2024-01-17,Free,NA,Paid,SMB,1,0,13.0,2,5.0,0
U105382,2024-11-03,Free,NA,Referral,SMB,1,0,,0,,0
U105383,2024-12-10,Free,NA,Organic,Enterprise,1,0,7.0,0,,0
U105384,2025-06-20,Business,EMEA,Paid,Mid-Market,35,1015,14.0,0,,0
U105385,2024-02-20,Enterprise,,Organic,Mid-Market,108,5292,31.0,1,3.4,0
U105386,2024-09-18,Business,NA,Referral,SMB,13,377,25.0,1,2.8,0
U105387,2024-06-07,Starter,NA,Organic,Mid-Market,4,48,24.0,1,4.9,0
U105388,2025-04-28,Business,EMEA,Organic,SMB,9,261,21.0,2,4.0,0
U105389,2024-08-30,Business,NA,Referral,SMB,16,464,25.0,1,4.2,0
U105390,2025-02-18,Free,EMEA,Organic,SMB,1,0,12.0,0,,1
U105391,2024-07-06,Business,EMEA,Paid,SMB,28,812,16.0,2,4.7,1
U105392,2024-02-26,Business,EMEA,Paid,Mid-Market,38,1102,25.0,2,3.9,0
U105393,2024-10-25,Free,,Organic,SMB,1,0,0.0,0,,0
U105394,2024-07-15,starter,NA,Paid,Mid-Market,5,60,19.0,1,5.0,0
U105395,2024-03-10,Enterprise,APAC,Organic,SMB,237,11613,8.0,3,3.6,0
U105396,2024-04-07,Business,NA,Organic,SMB,23,667,9.0,0,,1
U105397,2024-12-26,Free,EMEA,Organic,Enterprise,1,0,0.0,0,,0
U105398,2024-08-29,Starter,EMEA,Referral,Mid-Market,2,24,12.0,3,4.4,1
U105399,2024-04-05,Starter,NA,Paid,Mid-Market,5,60,20.0,0,,0
U105400,2024-02-15,Free,NA,Referral,Mid-Market,1,0,0.0,0,,0
U105401,2024-01-08,Starter,APAC,Partner,SMB,6,72,3.0,1,3.3,1
U105402,2024-10-17,Free,NA,Organic,SMB,1,0,11.0,2,3.0,0
U105403,2025-06-20,Starter,NA,Organic,Mid-Market,3,36,16.0,0,,0
U105404,2025-05-19,Free,NA,Partner,SMB,1,0,0.0,1,3.6,0
U105405,2024-09-01,Free,LATAM,Paid,SMB,1,0,1.0,0,,0
U105406,2024-10-16,Business,NA,Paid,SMB,27,783,23.0,1,3.7,0
U105407,2025-01-01,Starter,EMEA,Referral,SMB,7,84,15.0,0,,0
U105408,2025-03-18,Free,NA,Partner,SMB,1,0,0.0,0,,0
U105409,2025-01-19,Free,EMEA,Paid,Mid-Market,1,0,8.0,1,4.4,0
U105410,2025-06-07,Business,EMEA,Paid,Enterprise,12,348,25.0,0,,0
U105411,2024-02-15,Free,EMEA,Paid,SMB,1,0,13.0,0,,1
U105412,2024-08-07,Free,NA,Organic,SMB,1,0,9.0,1,4.8,1
U105413,2025-04-22,Free,NA,Referral,SMB,1,0,0.0,0,,0
U105414,2024-06-04,Business,NA,Organic,SMB,7,203,7.0,1,4.2,0
U105415,2024-04-23,Free,NA,Referral,SMB,1,0,4.0,0,,0
U105416,2025-06-09,Starter,NA,Organic,SMB,5,60,18.0,1,4.0,0
U105417,2025-03-03,Free,NA,Partner,Mid-Market,1,0,7.0,0,,0
U105418,2024-12-08,Free,EMEA,Paid,Enterprise,1,0,0.0,0,,0
U105419,2024-12-10,Free,NA,Paid,SMB,1,0,0.0,0,,0
U105420,2025-03-08,Business,EMEA,Partner,SMB,6,174,,0,,0
U105421,2024-07-10,Business,NA,Organic,Enterprise,20,580,27.0,2,4.6,0
U105422,2025-06-01,Enterprise,EMEA,Referral,SMB,255,12495,26.0,0,,0
U105423,2025-03-20,Starter,APAC,Paid,Mid-Market,5,60,21.0,2,3.2,0
U105424,2024-02-08,Starter,NA,Organic,Mid-Market,4,48,12.0,0,,0
U105425,2024-04-15,Free,NA,Paid,SMB,1,0,2.0,0,,0
U105426,2024-08-12,Starter,EMEA,Paid,Mid-Market,7,84,21.0,0,,0
U105427,2024-12-04,Free,NA,Paid,SMB,1,0,13.0,0,,0
U105428,2025-06-08,Free,EMEA,Organic,SMB,1,0,21.0,1,4.8,0
U105429,2024-11-18,Enterprise,APAC,Organic,SMB,105,5145,25.0,0,,0
U105430,2024-04-28,Enterprise,APAC,Paid,SMB,31,1519,19.0,5,3.4,1
U105431,2024-09-11,Free,EMEA,Paid,Mid-Market,1,0,14.0,0,,0
U105432,2024-03-24,Business,EMEA,Organic,Mid-Market,6,174,18.0,2,4.6,0
U105433,2024-02-25,Business,EMEA,Partner,Mid-Market,21,609,19.0,1,4.7,0
U105434,2024-10-23,Starter,EMEA,Organic,SMB,6,72,27.0,1,4.0,0
U105435,2025-04-11,Starter,NA,Organic,SMB,5,60,24.0,2,4.2,0
U105436,2024-01-10,Free,APAC,Paid,Enterprise,1,0,0.0,0,,0
U105437,2024-08-14,Starter,NA,Referral,Mid-Market,4,48,11.0,3,4.6,0
U105438,2025-01-25,Free,NA,Paid,SMB,1,0,0.0,0,,0
U105439,2025-05-01,Free,EMEA,Partner,SMB,1,0,,0,,0
U105440,2024-12-13,Free,NA,Paid,SMB,1,0,14.0,1,4.2,0
U105441,2024-09-15,Business,LATAM,Organic,SMB,34,986,24.0,1,3.0,0
U105442,2025-02-02,Business,EMEA,Partner,SMB,9,261,17.0,0,,0
U105443,2024-09-18,Business,APAC,Organic,Enterprise,5,145,28.0,1,2.8,0
U105444,2024-05-28,Starter,EMEA,Paid,Mid-Market,5,60,14.0,0,,0
U105445,2024-03-22,Free,EMEA,Paid,SMB,1,0,6.0,0,,0
U105446,2024-11-02,Starter,LATAM,Paid,SMB,5,60,15.0,0,,0
U105447,2024-07-14,Free,APAC,Referral,SMB,1,0,12.0,0,,0
U105448,2024-10-29,Free,NA,Organic,Enterprise,1,0,4.0,1,4.3,0
U105449,2025-01-07,Business,NA,Referral,SMB,13,377,16.0,0,,0
U105450,2024-03-12,Starter,APAC,Organic,SMB,4,48,6.0,0,,0
U105451,2025-04-10,Free,EMEA,Paid,SMB,1,0,3.0,1,2.9,0
U105452,2024-09-19,Free,EMEA,Organic,SMB,1,0,10.0,0,,0
U105453,2025-03-24,Free,EMEA,Paid,SMB,1,0,0.0,0,,1
U105454,2024-02-29,Enterprise,NA,Paid,SMB,226,11074,23.0,3,4.3,0
U105455,2024-12-28,Free,APAC,Paid,Mid-Market,1,0,2.0,0,,0
U105456,2024-03-08,Business,EMEA,Paid,SMB,29,841,31.0,2,4.3,0
U105457,2025-03-25,Starter,APAC,Referral,Mid-Market,4,48,15.0,0,,1
U105458,2024-02-09,Free,LATAM,Organic,Mid-Market,1,0,0.0,0,,1
U105459,2024-03-13,Free,,Organic,Mid-Market,1,0,5.0,0,,0
U105460,2024-04-16,Free,NA,Organic,SMB,1,0,,0,,0
U105461,2025-05-18,Starter,EMEA,Referral,Mid-Market,7,84,18.0,1,4.2,0
U105462,2024-01-29,Starter,NA,Referral,SMB,2,24,15.0,2,4.5,0
U105463,2025-04-24,Starter,LATAM,Paid,SMB,3,36,19.0,1,4.0,0
U105464,2024-03-26,Business,APAC,Referral,Mid-Market,36,1044,13.0,0,,0
U105465,2024-10-26,Starter,NA,Referral,Mid-Market,3,36,22.0,1,4.1,0
U105466,2024-06-13,Free,EMEA,Organic,SMB,1,0,5.0,0,,0
U105467,2024-07-01,Free,LATAM,Organic,Mid-Market,1,0,3.0,1,3.4,0
U105468,2024-08-17,Starter,NA,Referral,SMB,6,72,23.0,1,3.7,0
U105469,2024-02-09,Free,APAC,Referral,SMB,1,0,11.0,1,4.5,1
U105470,2024-10-15,Free,APAC,Paid,SMB,1,0,15.0,0,,0
U105471,2024-12-10,Starter,EMEA,Referral,SMB,5,60,15.0,0,,0
U105472,2024-09-21,Starter,EMEA,Organic,Mid-Market,2,24,19.0,0,,0
U105473,2024-07-28,Business,,Organic,SMB,19,551,10.0,1,3.3,0
U105474,2024-04-22,Starter,NA,Paid,SMB,4,48,0.0,0,,0
U105475,2024-11-15,Starter,,Organic,Enterprise,7,84,10.0,1,3.4,0
U105476,2025-06-11,Starter,LATAM,Paid,SMB,5,60,17.0,2,4.2,0
U105477,2024-06-05,Free,NA,Partner,Mid-Market,1,0,9.0,1,3.9,0
U105478,2025-05-14,Business,EMEA,Paid,SMB,20,580,21.0,0,,0
U105479,2025-06-16,Starter,APAC,Referral,Enterprise,7,84,23.0,2,2.9,0
U105480,2025-01-28,Starter,EMEA,Referral,Mid-Market,3,36,11.0,1,4.3,1
U105481,2025-03-05,Free,NA,Paid,SMB,1,0,0.0,0,,0
U105482,2025-05-25,Free,LATAM,Organic,Mid-Market,1,0,9.0,0,,0
U105483,2024-10-23,Starter,EMEA,Organic,Mid-Market,4,48,8.0,2,2.7,0
U105484,2024-05-06,Enterprise,EMEA,Paid,SMB,207,10143,33.0,3,5.0,0
U105485,2024-12-18,Free,NA,Organic,Mid-Market,1,0,6.0,3,3.4,1
U105486,2024-08-10,Business,NA,Paid,Mid-Market,25,725,3.0,1,3.9,0
U105487,2025-04-21,Business,NA,Organic,SMB,16,464,26.0,0,,0
U105488,2025-01-30,Free,,Organic,SMB,1,0,0.0,0,,0
U105489,2025-06-02,Starter,LATAM,Organic,SMB,4,48,14.0,0,,1
U105490,2024-04-03,Free,EMEA,Paid,Mid-Market,1,0,8.0,0,,0
U105491,2024-03-10,free,EMEA,Paid,Mid-Market,1,0,9.0,0,,0
U105492,2024-08-17,Free,NA,Paid,SMB,1,0,4.0,0,,0
U105493,2025-05-26,Business,NA,Organic,SMB,13,377,24.0,4,3.4,0
U105494,2024-01-20,Free,EMEA,Organic,SMB,1,0,0.0,0,,1
U105495,2024-01-20,Free,NA,Organic,SMB,1,0,1.0,1,4.7,0
U105496,2024-04-12,enterprise,APAC,Organic,SMB,108,5292,22.0,1,3.4,0
U105497,2024-05-05,Starter,NA,Organic,SMB,4,48,24.0,2,4.3,0
U105498,2025-02-03,Enterprise,NA,Organic,SMB,274,13426,24.0,1,5.0,0
U105499,2024-06-02,Starter,NA,Paid,Mid-Market,2,24,8.0,0,,0
U105500,2024-09-11,Business,EMEA,Paid,SMB,17,493,8.0,3,2.7,0
U105501,2024-08-11,Free,APAC,Organic,SMB,1,0,15.0,0,,0
U105502,2024-06-25,Starter,NA,Organic,SMB,2,24,5.0,0,,0
U105503,2024-04-12,Free,NA,Paid,Enterprise,1,0,1.0,1,4.5,0
U105504,2024-12-12,Starter,EMEA,Organic,Mid-Market,4,48,17.0,0,,0
U105505,2025-06-05,Business,NA,Referral,SMB,8,232,16.0,0,,1
U105506,2025-06-17,Business,APAC,Organic,SMB,30,870,15.0,2,2.3,0
U105507,2024-06-14,Business,NA,Paid,SMB,31,899,31.0,3,3.4,0
U105508,2024-08-21,Free,EMEA,Organic,Mid-Market,1,0,0.0,1,5.0,0
U105509,2024-06-30,Free,APAC,Organic,SMB,1,0,14.0,0,,0
